v_products_model,v_products_type,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_date_avail,v_specials_expires_date,v_products_price,v_products_price_uom,v_products_weight,v_product_is_call,v_products_sort_order,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_always_free_shipping,v_date_avail,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1
"0065-00000014-001","1","/maintenance/buttonbattery.jpg","Battery CR123","<i>Sold by the each, limit 14. </i>","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000015-001","1","/maintenance/dbatteries.jpg","Battery D","<i>Sold by the each, or 12/box or 72/case. </i>","","","","","0.63","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","406","","General Maintenance","--none--","1","0","0","0","0","0","","",""
"0065-00000016-001","1","/maintenance/bleach.jpg","Bleach, Liquid, 1 gal","Sold by the bottle.","","","","","4.87","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","7","","General Maintenance","--none--","1","0","0","0","0","0","","",""
"0065-00000017-001","1","/maintenance/peroxide16.jpg","Hydrogen Peroxide 3% 16 oz.","<i>Sold by the each. </i>","","","","","0.77","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","17","","General Maintenance","--none--","1","0","0","0","0","0","","",""
"0065-00000018-001","1","no_picture.gif","Hydrogen Peroxide 3% 4 oz.","<i>Sold by the each, limit 14. </i>","","","","","0.52","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000019-001","1","no_picture.gif","Sharps Box Medium 1 Qt","<i>Sold by the each, limit 14. </i>","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000020-001","1","/maintenance/sharpsbox.jpg","Sharps Box Medium 5.4 Qt","<i>Sold by the each. </i>","","","","","3.8","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","77","","General Maintenance","--none--","1","0","0","0","0","0","","",""
"0065-00000021-001","1","/maintenance/cavicide.jpg","Surface Cleaner / Disinfectant  Cavicide Spray bottle","Sold by the bottle. Limit 2.","","","","","9.16","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","General Maintenance","--none--","1","0","0","0","0","0","","",""
"0065-00000022-001","1","/maintenance/dispatch.jpg","Dispatch Disinfectact Wipes w/ Bleach, 150 count","<i>Sold by the canister, 8 canisters/case. </i>","","","","","12.38","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000023-001","1","/maintenance/aaabatteries.jpg","Battery AAA","<i>Sold by the each, 4/pack, 24/box or 144/case. </i>","","","","","0.22","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","10","","General Maintenance","--none--","1","0","0","0","0","0","","",""
"0065-00000024-001","1","maintenance/SharpsBracket.jpg","Sharps Collector Locking Bracket","<i>Sold by the each.  Locking Bracket, 9.5 H x 9.5 W x 4.25inD</i>","","","","","16.75","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","General Maintenance","--none--","1","0","0","0","0","0","","",""
"0065-00000025-001","1","maintenance/4x6.jpg","Bag, Plastic Zip-Lock, 4 x 6","Sold in a pack of 100.","","","","","4","PAC","0","0","0","1","1","0","0","","2012-07-30 11:06:00","10","","General Maintenance","--none--","1","0","0","0","0","0","","",""
"0065-00000027-001","1","no_picture.gif","Sharps Collector 19 Gallon Red","<i>Sold by the each. </i>","","","","","20.7","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000028-001","1","maintenance/9x12.jpg","Bag, Plastic Zip-Lock 9 x 12","Sold in bags of 50, limit one bag.","","","","","6","PAC","0","0","0","1","1","0","0","","2012-07-30 11:06:00","10","","General Maintenance","--none--","1","0","0","0","0","0","","",""
"0065-00000029-001","1","maintenance/2x3.jpg","Bag, Plastic Zip-Lock 2 x 3 DO NOT USE","Sold in bags of 50, limit one bag.","","","","","0.68","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000030-001","1","maintenance/shuttle.jpg","Sharps container, single-use (Sharps Shuttle)","<i>Sold by the each, limit 14. </i>","","","","","2.04","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","14","","General Maintenance","--none--","1","0","0","0","0","0","","",""
"0065-00000033-001","1","/maintenance/shoptowels.jpg","Towels, Paper Heavy Duty, Shop Type Blue","<i>Sold by the each, limit 14. </i>","","","","","4.35","RL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000026-001","1","maintenance/medium.jpg","Liner Can 10 mic 30-37gal clear","Sold in rolls of 50, limit one roll.","","","","","0","RL","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000031-001","1","maintenance/toiletpaper.jpg","Toilet Paper","<i>Sold by the each, limit 14. </i>","","","","","0.46","RL","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000032-001","1","maintenance/towels.jpg","Towel Paper Multifold Brown","<i>Sold by the each, limit 14. </i>","","","","","1.07","BTL","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000021-002","1","maintenance/Dispatch Spray.jpg","Surface Cleaner / Clorox Bleach Disinfectant Spray 32oz","<i>Sold by the bottle, limit 2. </i>","","","","","10.84","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000035-001","1","no_picture.gif","Steri-Fab, gallon","","","","","","42.24","BTL","0","0","0","1","1","0","0","","2013-02-25 11:45:00","1","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000034-001","1","no_picture.gif","Pack, Ice, 4x6, Hard Freeze","","","","","","0.9","EA","0","0","0","1","1","0","0","","2013-02-25 11:46:00","0","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000036-001","1","no_picture.gif","Receptacle, Red Biohazard","","","","","","0","","0","0","0","1","1","0","0","","2013-04-25 11:14:00","0","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000033-002","1","maintenance/white_roll_towel.jpg","2-ply white perforated roll towels","Sold by the each, max 4.","","","","","0.92","RL","0","0","0","1","1","0","0","","2015-02-24 08:12:00","0","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000045-002","1","","Meret Omni Pro EMS total System Bag","","","","","","207","EA","0","0","0","1","1","0","0","","2016-12-01 12:26:14","0","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000047-001","1","","Fowler O2 Bottle Holder Cover","","","","","","122.5","EA","0","0","0","1","1","0","0","","2017-04-12 12:05:37","0","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000041-001","1","maintenance/WipesnonbleachLG.jpg","Clorox Hydrogen Peroxide Disinfectant wipes 185 count","Sold by the tub.  These are a non bleach 12"" X 11"" wipe.","","","","","24.86","TUB","0","0","0","1","1","0","0","","2019-08-06 10:51:45","0","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000041-002","1","maintenance/WipesnonbleachSM.jpg","Clorox Hydrogen Peroxide Disinfectant wipes 95 count","Sold by the canister.  These are a non bleach 6.75"" X 9"" wipe.","","","","","6.71","CAN","0","0","0","1","1","0","0","","2019-08-06 10:53:41","0","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000068-001","1","","Steri-Fab, pint","sold by the bottle, one pint.","","","","","10.8","BTL","0","0","0","1","1","0","0","","2020-01-21 11:52:29","1","","General Maintenance","--none--","0","0","0","0","0","0","","",""
"0065-00000072-001","1","maintenance/QuatWipes.jpg","Quat Disinfectant wipes, 65 count","Sold by the canister.  65 wipes/canister .. 7"" X 15"".  Limit six.","","","","","11.89","CAN","0","0","0","1","1","0","0","","2020-07-28 14:29:47","1","","General Maintenance","--none--","1","0","0","0","0","0","","",""
"0065-00000027-002","1","","Sharps Collector 17 gallon Red","Sold by the each.","","","","","17.93","EA","0","0","0","1","1","0","0","","2021-10-06 14:40:39","1","","General Maintenance","--none--","1","0","0","0","0","0","","",""
"0075-00000001-001","1","/maintenance/buttonbattery.jpg","Battery, 3v Li-Ion","Sold in a card of two, ordering quantity is by the card.  Limit one.","","","","","1.1","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","Glucometer / Supplies","--none--","1","0","0","0","0","0","","",""
"0075-00000002-001","1","/glucometer/accutest.jpg","Calibration Test Solution for  ACCUCHECK II Test Strips","","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Glucometer / Supplies","--none--","0","0","0","0","0","0","","",""
"0075-00000003-001","1","/glucometer/microtest.jpg","Calibration Test Solution for MICRODOT","Glucometer test solution for the Microdot Glucometer.  Contains both a high and low solution bottle per pack, ordering quantity by the pack.","","","","","9.24","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","32","","Glucometer / Supplies","--none--","1","0","0","0","0","0","","",""
"0075-00000004-001","1","no_picture.gif","Glucometer ACCUCHECK II","","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Glucometer / Supplies","--none--","0","0","0","0","0","0","","",""
"0075-00000005-001","1","/glucometer/microdot.jpg","Glucometer MICRODOT","Microdot Glucometer.","","","","","33","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","20","","Glucometer / Supplies","--none--","1","0","0","0","0","0","","",""
"0075-00000006-001","1","/glucometer/lancets.jpg","Lancets for Finger Sticks","Sold by the box, 100 lancets per box.","","","","","0.19","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Glucometer / Supplies","--none--","0","0","0","0","0","0","","",""
"0075-00000007-001","1","/glucometer/accustrips.jpg","Test Strips ACCUCHECK II","<i>Sold by the each, limit 14. </i>","","","","","18.85","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Glucometer / Supplies","--none--","0","0","0","0","0","0","","",""
"0075-00000008-001","1","/glucometer/microstrips.jpg","Test Strips MICRODOT","Boxes of 50 strips each, order in box quantity.","","","","","18.85","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","115","","Glucometer / Supplies","--none--","1","0","0","0","0","0","","",""
"0075-00000009-001","1","no_picture.gif","Protective Sleeve, Microdot","<i>Sold by the each, limit 14. </i>","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Glucometer / Supplies","--none--","0","0","0","0","0","0","","",""
"0075-00000010-001","1","/glucometer/microdot.jpg","Carry Case, Orange Rugged, Microdot","Rugged carrying case for the Microdot glucometer.","","","","","11","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","10","","Glucometer / Supplies","--none--","1","0","0","0","0","0","","",""
"0075-00000006-002","1","","Lancets for Finger Sticks","Minimum order is 100 .. order in multiples of 100, 100 lancets in a box.","","","","","0.19","EA","0","0","0","100","100","0","0","","2017-11-21 16:00:17","1000","","Glucometer / Supplies","--none--","1","0","0","0","0","0","","",""
"0085-00000002-001","1","/iv_supply/14ang.jpg","Angiocath 14 ga x 1.75","Sold by the each up to quantities of 10, quantities of 50 will be filled as one complete box.  Limit 10 each.","","","","","1.98","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","IV Supplies","--none--","1","0","0","0","0","0","","",""
"0085-00000003-001","1","/iv_supply/16ang.jpg","Angiocath 16 ga x 1.33","Sold by the each up to quantities of 50, quantities of 50 will be filled as one complete box.  Limit 50 or one box.","","","","","1.87","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IV Supplies","--none--","0","0","0","0","0","0","","",""
"0085-00000004-001","1","/iv_supply/18ang.jpg","Angiocath 18 ga x 1.33","Sold by the each up to quantities of 50, quantities of 50 will be filled as one complete box.  Limit 50 or one box.","","","","","1.87","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IV Supplies","--none--","0","0","0","0","0","0","","",""
"0085-00000005-001","1","/iv_supply/20ang.jpg","Angiocath 20 ga x 1.33","Sold by the each up to quantities of 50, quantities of 50 will be filled as one complete box.","","","","","1.87","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IV Supplies","--none--","0","0","0","0","0","0","","",""
"0085-00000006-001","1","/iv_supply/22ang.jpg","Angiocath 22 ga x 1","Sold by the each up to quantities of 50, quantities of 50 will be filled as one complete box.  Limit 50 or one box.","","","","","1.87","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IV Supplies","--none--","0","0","0","0","0","0","","",""
"0085-00000007-001","1","/iv_supply/24ang.jpg","Angiocath 24 ga x 0.75","Sold by the each up to quantities of 50, quantities of 50 will be filled as one complete box.  Limit 50 or one box.","","","","","1.87","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IV Supplies","--none--","0","0","0","0","0","0","","",""
"0085-00000014-001","1","/iv_supply/tegaderm.jpg","Dressing, Transparent 2 x 3, Tegaderm  ","Box contains 100 individual dressings.  Order in box quantity, limit two boxes.","","","","","25.23","BX","0","0","0","1","1","0","0","","2012-07-30 11:06:00","3463","","IV Supplies","--none--","1","0","0","0","0","0","","",""
"0085-00000027-001","1","/iv_supply/extensionset.jpg","IV Extension Set 18","Sold by the each, 100 each / case.","","","","","3.07","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","870","","IV Supplies","--none--","1","0","0","0","0","0","","",""
"0085-00000028-001","1","iv_supply/IVlock6.jpg","IV Saline Lock Set 6","Sold by the each, 100 each per box.","","","","","1.73","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IV Supplies","--none--","0","0","0","0","0","0","","",""
"0085-00000029-001","1","/iv_supply/20drop.jpg","IV Set Primary (20 gtts / cc) Maxidrip","Sold by the each, 25 each per box.","","","","","3.41","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","2787","","IV Supplies","--none--","1","0","0","0","0","0","","",""
"0085-00000030-001","1","/iv_supply/60drop.jpg","IV Set Secondary (60 gtts / cc) Minidrip ","Sold by the each up to quantities of 25.  We will not ship individual cases to any Indianapolis EMS unit.","","","","","2.01","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","340","","IV Supplies","--none--","1","0","0","0","0","0","","",""
"0085-00000032-001","1","/iv_supply/","Label for IV Bags Drug Added","<i>Sold by the each, limit 14. </i>","","","","","0.06","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IV Supplies","--none--","0","0","0","0","0","0","","",""
"0085-00000034-001","1","/iv_supply/lockcap.jpg","Luer Adapter, Smartsite","<i>Sold by the each, limit 14. </i>","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","IV Supplies","--none--","0","0","0","0","0","0","","",""
"0085-00000043-001","1","/iv_supply/flush.jpg","Saline Flush (Prefilled 0.9% NS 10cc Syringe)","Sold in boxes of 30 each, ordering quantity is by the box. 16 boxes per case.  Limit is three boxes.","","","","","21.9","BX","0","0","0","1","1","0","0","","2012-07-30 11:06:00","1","","IV Supplies","--none--","1","0","0","0","0","0","","",""
"0085-00000048-001","1","/iv_supply/alcoholprep.jpg","Skin Prep, Alcohol","Sold in boxes of 200 each, order by the box, limit two boxes.","","","","","2.26","BX","0","0","0","1","1","0","0","","2012-07-30 11:06:00","13042","","IV Supplies","--none--","1","0","0","0","0","0","","",""
"0085-00000050-001","1","/iv_supply/4waystop.jpg","Stopcock, 3 way","<i>Sold by the each. </i>","","","","","0.69","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","43","","IV Supplies","--none--","1","0","0","0","0","0","","",""
"0085-00000063-001","1","/iv_supply/tourniquet.jpg","Tourniquet for IV Starts","Sold in bundles of 50 each, order by the bundle. 5 bundles per box.","","","","","8.25","BG","0","0","0","1","1","0","0","","2012-07-30 11:06:00","623","","IV Supplies","--none--","1","0","0","0","0","0","","",""
"0085-00000078-001","1","/iv_supply/ivstart.jpg","IV Start Kit, prepackaged","<i>Sold by the each, 100 each per case. </i>","","","","","1.44","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","4000","","IV Supplies","--none--","1","0","0","0","0","0","","",""
"0085-00000051-001","1","/iv_supply/","Syringe 1 cc 28 ga x 0.5 Syringe 1cc w/ 28ga x 0.5 needle","<i>Sold by the each, limit 14. </i>","","","","","8.79","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","IV Supplies","--none--","0","0","0","0","0","0","","",""
